customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_STB_11226,57,Female,Rural,42800,15244,182928,0.46,1,50,14,1,45668,15288,118843,22,stable
CUST_STB_7879,55,Female,Rural,54447,24588,319644,0.41,3,49,22,1,18742,40709,130209,22,stable
CUST_STB_5769,56,Male,Urban,103521,40717,732906,0.43,1,45,20,1,9860,21035,355923,18,stable
CUST_STB_1179,52,Male,Semi-Urban,97781,47840,334880,0.41,2,60,26,1,40396,10068,188531,23,stable
CUST_STB_13083,27,Male,Urban,68437,32164,192984,0.43,2,59,11,1,40804,30804,129942,24,stable
CUST_INC_5026,51,Female,Urban,99418,5038,35266,0.18,1,91,4,1,8320,25993,165766,28,increase
CUST_DEC_4403,24,Male,Rural,73399,49053,1030113,0.74,2,28,41,7,10900,8262,174359,10,decrease
CUST_STB_10084,60,Male,Rural,69045,29714,207998,0.45,4,59,21,1,18893,49721,117198,12,stable
CUST_STB_7378,32,Male,Urban,107601,44656,357248,0.41,2,55,27,1,21771,219,215458,24,stable
CUST_STB_2011,50,Female,Urban,88352,38841,621456,0.45,3,64,10,1,34870,40404,260480,23,stable
CUST_STB_13207,59,Male,Urban,62634,30124,391612,0.48,1,45,19,2,21635,21359,329500,19,stable
CUST_DEC_1447,22,Female,Urban,142427,82140,2464200,0.79,3,42,78,3,10329,17789,123602,9,decrease
CUST_STB_11307,48,Male,Urban,110100,48525,873450,0.44,2,47,25,2,42224,5017,327405,15,stable
CUST_RND_866,28,Female,Urban,147591,75353,303564,0.56,3,62,14,4,81188,8090,208143,14,increase
CUST_STB_10191,64,Female,Rural,73160,27532,468044,0.45,1,55,22,1,25142,45021,123420,21,stable
CUST_DEC_372,38,Female,Semi-Urban,61384,46148,692220,0.95,3,31,63,7,42792,18032,167553,7,decrease
CUST_STB_1903,46,Male,Urban,131217,58387,934192,0.48,1,59,26,1,41088,14979,115430,13,stable
CUST_STB_10282,27,Male,Urban,116399,46692,560304,0.41,4,47,12,2,49186,25931,311108,14,stable
CUST_RND_527,64,Female,Rural,26644,43807,213326,0.2,2,34,16,1,48820,5362,218568,26,stable
CUST_DEC_3835,46,Male,Urban,104476,101465,2029300,0.82,3,48,68,6,41775,49269,186292,8,decrease
CUST_STB_3760,58,Male,Urban,94503,35291,494074,0.42,4,61,28,2,11462,42790,128514,15,stable
CUST_RND_1836,64,Female,Rural,20026,103989,394783,0.88,4,97,75,1,8069,50250,55599,27,decrease
CUST_RND_1781,39,Female,Semi-Urban,95876,61040,306077,0.96,3,57,65,3,8453,44436,311863,17,stable
CUST_STB_6048,59,Female,Semi-Urban,77459,29586,177516,0.4,1,61,17,2,14739,48526,232052,13,stable
CUST_RND_1944,27,Male,Rural,93836,61286,348890,0.95,6,26,65,8,99769,99402,140030,8,increase
CUST_STB_2958,52,Male,Rural,22690,7941,119115,0.48,1,53,21,1,31469,27826,164153,19,stable
CUST_DEC_4101,30,Male,Urban,78527,73433,2129557,0.86,2,31,50,4,24644,29917,223752,9,decrease
CUST_INC_4737,28,Female,Urban,132887,21606,172848,0.2,3,97,1,0,17398,6857,124148,27,increase
CUST_INC_3374,49,Female,Urban,63399,9843,49215,0.27,3,90,3,0,48347,11954,178749,28,increase
CUST_RND_775,34,Female,Urban,24995,53494,89821,0.68,7,98,23,8,84559,6265,350211,25,stable
CUST_DEC_1878,41,Female,Urban,113278,113162,3168536,0.98,4,11,84,3,23277,1320,348237,7,decrease
CUST_STB_6908,37,Female,Rural,53268,22527,292851,0.42,1,62,25,2,33876,10738,72924,23,stable
CUST_STB_9752,61,Female,Semi-Urban,76329,37135,371350,0.49,3,45,15,1,31467,23611,91785,21,stable
CUST_INC_3838,56,Female,Urban,79887,5609,44872,0.22,2,94,0,1,11968,26397,216378,36,increase
CUST_INC_4604,40,Male,Semi-Urban,60494,3583,25081,0.16,2,90,6,1,7769,33139,225029,35,increase
CUST_RND_1356,57,Male,Urban,104855,104746,335470,0.46,5,98,51,5,94646,55430,59658,21,stable
CUST_INC_1404,46,Male,Rural,27803,3903,15612,0.13,1,91,6,0,14168,16897,79504,28,increase
CUST_STB_7079,31,Female,Semi-Urban,48248,22075,242825,0.41,3,54,10,1,34336,40153,97846,22,stable
CUST_STB_9115,30,Male,Semi-Urban,33095,15147,166617,0.42,4,46,19,1,43184,31391,183100,16,stable
CUST_STB_12074,60,Female,Semi-Urban,46523,18107,271605,0.42,2,59,24,2,30815,12712,72927,12,stable
CUST_STB_945,55,Male,Semi-Urban,40250,17133,102798,0.45,4,49,25,1,22300,17182,108523,15,stable
CUST_STB_11016,58,Female,Urban,66489,29345,264105,0.42,4,55,27,1,12706,44707,177949,15,stable
CUST_INC_3900,39,Male,Semi-Urban,65574,8343,58401,0.28,1,91,5,0,33288,9698,84071,35,increase
CUST_INC_625,34,Male,Semi-Urban,91887,6061,48488,0.15,1,96,4,0,32994,42893,178637,28,increase
CUST_STB_8891,34,Female,Urban,108375,52038,312228,0.48,4,61,10,1,16899,3346,275714,19,stable
CUST_STB_11196,39,Female,Semi-Urban,75575,34942,559072,0.4,3,46,20,1,6903,39926,230188,19,stable
CUST_RND_440,42,Female,Urban,124621,88803,88133,0.7,3,83,68,7,5908,21660,111561,0,stable
CUST_DEC_1891,44,Female,Semi-Urban,80208,54246,759444,0.97,4,42,86,6,36413,9770,109855,6,decrease
CUST_INC_944,37,Male,Rural,52859,8184,49104,0.3,3,91,6,0,8759,31043,148449,29,increase
CUST_DEC_4020,28,Male,Semi-Urban,52495,31801,1049433,0.84,1,49,32,6,6524,25916,187724,6,decrease
CUST_INC_2430,25,Female,Urban,90135,1491,2982,0.19,2,87,4,0,20929,17269,342004,27,increase
CUST_STB_11521,46,Female,Urban,74805,27703,193921,0.45,2,57,23,2,23570,12204,164902,14,stable
CUST_STB_11831,33,Female,Rural,21917,7786,54502,0.5,1,53,18,2,48057,19989,142835,23,stable
CUST_STB_8063,38,Female,Urban,129325,61617,862638,0.4,3,59,28,1,6636,6222,321499,15,stable
CUST_DEC_3176,49,Female,Urban,106660,102103,3471502,0.87,3,41,30,3,49952,40744,237869,7,decrease
CUST_DEC_3447,36,Female,Urban,78138,45675,1233225,0.96,2,29,86,6,32111,42549,146828,8,decrease
CUST_STB_9675,43,Male,Rural,53093,20697,372546,0.45,3,49,10,2,15844,45574,93922,15,stable
CUST_STB_8560,49,Male,Semi-Urban,69930,34769,591073,0.47,2,51,17,1,22915,15358,89098,16,stable
CUST_INC_2064,63,Male,Rural,63685,7559,30236,0.18,2,90,5,0,30781,20404,174814,35,increase
CUST_DEC_4188,28,Male,Rural,53848,47232,755712,0.71,2,8,33,6,21020,30951,190989,11,decrease
CUST_RND_1576,53,Female,Semi-Urban,42550,119703,30247,0.89,6,17,89,9,37729,96588,105787,10,increase
CUST_STB_9397,29,Female,Urban,140715,58133,813862,0.49,1,52,10,1,38273,49975,199249,18,stable
CUST_DEC_284,52,Female,Rural,40972,31554,662634,0.99,3,0,54,4,36744,23058,110672,10,decrease
CUST_STB_1153,35,Female,Rural,36484,14688,88128,0.48,2,53,18,2,7268,38400,154132,22,stable
CUST_INC_201,58,Female,Urban,93251,17552,70208,0.23,1,95,4,1,46047,1128,296651,25,increase
CUST_INC_3357,30,Female,Urban,140779,18921,94605,0.15,4,96,6,1,22733,43317,322833,35,increase
CUST_STB_10928,60,Male,Urban,76672,28768,258912,0.43,4,57,14,1,19108,41065,214605,23,stable
CUST_STB_4314,34,Female,Semi-Urban,51943,22450,179600,0.48,2,55,16,1,39619,27552,66517,14,stable
CUST_STB_6275,35,Male,Rural,47049,22020,374340,0.4,4,63,11,1,25967,25699,93128,21,stable
CUST_DEC_5193,27,Female,Rural,66671,65381,2092192,0.88,2,21,88,7,40404,44596,191257,10,decrease
CUST_STB_9353,25,Male,Urban,44782,15898,174878,0.44,2,51,28,1,19940,24513,338020,13,stable
CUST_DEC_1378,54,Male,Semi-Urban,96015,87282,2443896,0.93,4,20,67,6,12091,7474,66111,9,decrease
CUST_RND_628,28,Male,Urban,91079,110680,269190,0.98,2,38,25,5,87175,11686,355270,1,increase
CUST_STB_10205,34,Male,Rural,74946,30583,428162,0.4,1,56,25,2,24144,9400,69469,21,stable
CUST_STB_10808,60,Male,Rural,32994,14080,253440,0.46,1,59,26,2,49046,9935,116718,13,stable
CUST_STB_6788,41,Female,Urban,120135,59134,827876,0.45,2,52,15,2,36420,14242,311909,17,stable
CUST_STB_2475,28,Male,Semi-Urban,62424,30359,516103,0.48,1,55,29,2,12346,40806,122424,20,stable
CUST_STB_6766,64,Female,Rural,60528,21233,169864,0.48,1,49,16,2,46375,40375,150108,16,stable
CUST_STB_2946,28,Male,Urban,67289,30276,393588,0.5,4,56,15,1,18500,34209,286751,18,stable
CUST_STB_9286,60,Female,Semi-Urban,54126,22992,367872,0.49,4,45,12,1,35736,1157,66969,18,stable
CUST_STB_3189,31,Male,Semi-Urban,94677,46894,468940,0.42,3,50,27,2,24653,8568,234276,14,stable
CUST_STB_5564,53,Female,Semi-Urban,39944,14445,86670,0.43,2,56,15,1,10056,6409,168756,18,stable
CUST_INC_74,57,Male,Semi-Urban,42256,8216,32864,0.28,3,89,1,0,43939,6987,73928,25,increase
CUST_DEC_198,31,Female,Semi-Urban,41841,40109,1243379,0.78,4,35,85,5,29921,46215,177159,6,decrease
CUST_DEC_2379,43,Male,Urban,148163,96737,2515162,0.94,1,26,59,6,32238,42286,100412,8,decrease
CUST_STB_185,41,Male,Urban,64226,29481,442215,0.47,1,62,23,2,13984,29984,368865,13,stable
CUST_INC_309,64,Female,Semi-Urban,54691,2799,5598,0.29,4,99,4,0,19002,16956,172383,31,increase
CUST_STB_10075,37,Male,Semi-Urban,87624,35939,323451,0.43,1,54,23,2,20144,10743,136522,13,stable
CUST_DEC_69,46,Male,Rural,42106,41168,823360,0.87,4,32,66,7,27305,45449,58316,8,decrease
CUST_STB_1441,56,Female,Urban,119483,43776,787968,0.48,2,57,29,1,25615,13615,149948,15,stable
CUST_INC_3094,43,Female,Rural,50882,9012,54072,0.11,2,90,3,1,42903,45626,131897,33,increase
CUST_INC_1044,26,Male,Urban,149446,7951,15902,0.22,1,96,1,0,13758,17010,245500,28,increase
CUST_INC_2753,42,Female,Semi-Urban,46383,1671,5013,0.23,3,89,5,0,6066,33219,178404,27,increase
CUST_INC_5022,28,Male,Urban,78147,3081,21567,0.11,2,94,2,1,16903,32295,193905,31,increase
CUST_INC_4570,42,Male,Urban,140624,16831,84155,0.19,2,93,5,1,11924,29389,164059,29,increase
CUST_INC_3627,61,Female,Semi-Urban,91343,3715,29720,0.3,1,99,7,1,11215,19666,131390,32,increase
CUST_DEC_4701,34,Female,Urban,79601,74389,1487780,0.94,2,44,73,3,42607,48241,148628,11,decrease
CUST_STB_4211,60,Male,Urban,124313,62123,372738,0.45,2,58,13,2,15617,1110,122624,16,stable
CUST_DEC_3237,63,Male,Semi-Urban,77171,63443,1903290,0.8,3,17,79,3,34910,46051,94326,6,decrease
CUST_RND_744,56,Male,Urban,77104,116438,189155,0.83,4,34,64,0,84956,50738,387440,34,increase
CUST_STB_8785,29,Female,Semi-Urban,75073,36809,441708,0.46,2,57,16,1,31646,22817,178099,18,stable
CUST_RND_913,28,Female,Semi-Urban,44590,9122,237016,0.17,7,69,54,7,74688,4762,132858,36,decrease
CUST_INC_4218,37,Male,Rural,31569,3695,29560,0.15,4,92,4,0,21027,18587,173275,31,increase
CUST_STB_6019,22,Female,Urban,68631,30987,216909,0.5,3,61,23,1,27403,14397,199147,17,stable
CUST_INC_1343,37,Male,Rural,42356,5738,34428,0.18,4,89,6,0,19146,5010,104173,24,increase
CUST_STB_1029,60,Male,Rural,55326,26088,182616,0.42,3,49,26,1,18429,48807,55079,17,stable
CUST_INC_4517,31,Male,Semi-Urban,79738,11690,35070,0.19,1,97,9,0,5637,39539,118114,34,increase
CUST_STB_8464,38,Female,Rural,30490,13310,212960,0.47,2,58,26,2,25217,49602,143296,17,stable
CUST_STB_3926,44,Female,Urban,85977,41721,250326,0.46,4,49,25,1,39079,37218,273160,20,stable
CUST_STB_11355,62,Male,Urban,86165,42984,300888,0.47,4,58,23,2,25982,22081,335520,24,stable
CUST_STB_5778,62,Female,Rural,48005,17411,295987,0.44,2,62,21,2,22756,46502,128802,16,stable
CUST_INC_2426,31,Male,Rural,48776,9712,19424,0.24,2,87,7,0,10859,34978,61378,29,increase
CUST_STB_8731,25,Female,Rural,20594,10047,70329,0.43,4,58,20,1,20137,5690,55004,12,stable
CUST_STB_5563,28,Female,Semi-Urban,64925,24716,395456,0.46,4,47,12,2,49143,31568,70999,12,stable
CUST_DEC_364,55,Female,Semi-Urban,94431,93669,1873380,0.97,1,19,32,5,39629,23210,226824,11,decrease
CUST_STB_1361,40,Female,Urban,142350,52870,634440,0.48,1,63,11,2,17674,23195,355908,24,stable
CUST_STB_5951,51,Female,Semi-Urban,28856,10534,84272,0.45,2,64,24,1,38849,31073,188447,21,stable
CUST_STB_9144,62,Male,Urban,113484,42229,506748,0.44,3,61,21,2,31586,42449,326532,15,stable
CUST_STB_12523,40,Male,Urban,146256,63261,632610,0.43,2,54,27,1,25536,8994,200799,16,stable
CUST_RND_89,62,Male,Rural,147387,113157,81799,0.1,2,25,27,6,72713,97433,74007,17,stable
CUST_STB_4906,23,Male,Urban,129547,54032,702416,0.47,1,53,19,1,14621,8718,227406,22,stable
CUST_STB_6657,24,Female,Semi-Urban,60693,28415,340980,0.5,3,60,13,2,33026,33970,229770,21,stable
CUST_STB_2342,47,Male,Rural,50587,20488,163904,0.43,2,53,25,2,25378,26568,78400,19,stable
CUST_DEC_412,29,Female,Semi-Urban,56697,35546,568736,0.89,1,49,83,3,32446,32188,66751,12,decrease
CUST_INC_2775,34,Male,Urban,138572,12728,25456,0.19,3,94,1,1,19312,10709,199506,24,increase
CUST_INC_1602,25,Male,Urban,76277,12174,97392,0.25,2,90,2,1,29917,1396,148679,30,increase
CUST_STB_10503,56,Male,Semi-Urban,52334,22006,220060,0.46,1,59,24,1,8517,4563,230197,21,stable
CUST_STB_529,26,Male,Rural,23174,10740,85920,0.48,3,48,26,1,25462,5801,167769,21,stable
CUST_DEC_4658,36,Male,Semi-Urban,83798,50948,917064,0.76,1,0,88,7,48542,47812,242408,7,decrease
CUST_STB_2370,52,Female,Semi-Urban,85854,33371,266968,0.47,2,48,29,1,26185,40977,113988,17,stable
CUST_DEC_261,55,Female,Urban,45120,36337,1053773,0.93,3,42,50,7,17620,43992,288935,8,decrease
CUST_STB_11648,61,Female,Urban,90143,43352,736984,0.45,3,46,13,1,34693,46921,174000,15,stable
CUST_STB_8288,55,Male,Rural,66587,28007,280070,0.5,2,46,12,2,46579,14552,192436,18,stable
CUST_INC_2919,46,Male,Urban,75954,1704,6816,0.23,3,92,0,1,22934,17647,263221,35,increase
CUST_STB_2632,35,Female,Rural,54073,21758,217580,0.44,1,64,13,2,35341,2037,128014,13,stable
CUST_STB_11227,42,Male,Urban,84152,33659,504885,0.41,4,54,25,2,41599,48202,212925,14,stable
CUST_STB_8341,55,Male,Semi-Urban,56537,25433,178031,0.49,2,57,27,2,43351,13415,106392,12,stable
CUST_INC_2390,48,Female,Urban,101937,8284,16568,0.12,4,90,8,0,13882,25827,112125,25,increase
CUST_RND_493,57,Male,Semi-Urban,120471,14071,268820,0.41,4,60,39,2,27356,36524,357440,10,decrease
CUST_INC_2988,32,Female,Urban,63514,10977,21954,0.13,4,86,5,1,24302,7076,181841,26,increase
CUST_INC_1142,58,Male,Semi-Urban,69157,3797,22782,0.25,1,86,3,0,12686,24652,194160,34,increase
CUST_DEC_3268,39,Female,Semi-Urban,98990,90690,1995180,0.93,3,7,83,3,49117,11511,185987,12,decrease
CUST_STB_304,46,Female,Urban,116221,49225,738375,0.44,2,63,15,2,5619,33650,105451,13,stable
CUST_STB_4163,35,Male,Semi-Urban,56913,24260,339640,0.47,1,47,11,1,21482,493,168885,24,stable
CUST_INC_4299,30,Male,Urban,67218,3288,9864,0.24,3,91,1,1,36362,44197,320470,26,increase
CUST_STB_326,55,Female,Urban,98002,39286,275002,0.49,4,64,13,2,24477,17266,283887,18,stable
CUST_STB_4537,40,Male,Semi-Urban,42000,20377,285278,0.49,2,60,26,1,29713,17145,207664,17,stable
CUST_STB_4598,59,Male,Semi-Urban,99837,41130,699210,0.41,4,63,28,1,25898,37997,245936,19,stable
CUST_INC_1775,46,Female,Urban,79485,10326,82608,0.14,3,93,8,1,35649,25068,156635,31,increase
CUST_STB_1488,34,Female,Rural,36489,14465,130185,0.49,3,61,14,1,26188,47579,127281,16,stable
CUST_INC_1013,55,Male,Urban,72924,14122,98854,0.14,3,97,4,1,33371,44236,120879,24,increase
CUST_DEC_2344,59,Female,Semi-Urban,38523,22638,543312,0.85,3,41,32,5,16467,35117,170295,6,decrease
CUST_STB_466,37,Male,Rural,72774,33581,570877,0.46,2,48,20,2,35499,30225,186109,23,stable
CUST_RND_70,35,Male,Semi-Urban,140356,7544,303941,0.34,5,73,93,8,91519,49313,358125,17,decrease
CUST_STB_9390,43,Male,Urban,53079,22638,158466,0.48,3,64,15,2,30886,12703,337571,23,stable
CUST_RND_147,51,Male,Semi-Urban,43076,24724,114675,0.31,5,68,39,2,48685,35539,222748,4,increase
CUST_STB_4210,26,Male,Urban,114496,46808,702120,0.48,4,55,29,2,27855,47041,108451,15,stable
CUST_DEC_1680,40,Female,Semi-Urban,55254,40518,769842,0.9,3,3,86,7,27005,21488,111483,8,decrease
CUST_STB_7423,42,Female,Urban,77964,28860,230880,0.45,2,45,24,2,20000,800,344088,23,stable
CUST_STB_5124,54,Male,Rural,55247,26435,290785,0.41,4,55,13,2,25639,25994,119634,18,stable
CUST_INC_4722,53,Female,Urban,104216,16443,49329,0.26,2,96,0,1,47306,48609,167316,31,increase
CUST_DEC_2265,31,Female,Urban,143090,126431,2149327,0.78,2,32,78,4,45099,44646,348658,12,decrease
CUST_INC_660,40,Female,Semi-Urban,91584,10599,74193,0.28,4,96,3,0,46154,12629,182903,28,increase
CUST_DEC_4487,28,Male,Urban,76624,57191,1143820,0.77,4,0,66,3,44921,28996,154817,9,decrease
CUST_INC_2225,38,Male,Rural,77999,7503,22509,0.16,4,97,7,0,29096,30297,158822,34,increase
CUST_STB_357,22,Female,Semi-Urban,27581,12416,111744,0.42,1,52,13,1,16312,37548,114217,23,stable
CUST_STB_10724,43,Male,Semi-Urban,40351,19444,136108,0.48,1,56,26,1,27687,46436,249948,16,stable
CUST_DEC_3599,39,Female,Rural,55734,34091,647729,0.76,3,12,63,4,8647,33323,150193,9,decrease
CUST_INC_2097,54,Male,Semi-Urban,81064,5213,10426,0.26,2,99,9,1,43072,16472,189289,29,increase
CUST_INC_2,54,Female,Semi-Urban,86858,6792,13584,0.28,4,85,5,1,27839,686,192130,30,increase
CUST_STB_12196,30,Male,Semi-Urban,64972,31510,189060,0.48,1,49,29,2,37622,33262,134670,15,stable
CUST_INC_3722,54,Male,Semi-Urban,41652,5416,27080,0.22,1,95,0,1,36167,12068,242866,35,increase
CUST_STB_2321,29,Male,Urban,64928,23841,286092,0.42,4,51,15,1,5213,34434,114679,17,stable
CUST_INC_2867,31,Female,Semi-Urban,76356,1048,3144,0.28,1,86,8,1,41842,31639,90539,24,increase
CUST_STB_2020,44,Female,Semi-Urban,27870,13221,92547,0.46,1,55,11,1,32903,37039,190442,16,stable
CUST_INC_1634,21,Female,Semi-Urban,42311,2992,14960,0.29,4,94,0,0,49503,1608,71950,30,increase
CUST_INC_819,31,Male,Rural,55084,5798,40586,0.21,2,93,3,1,10970,5271,135496,31,increase
CUST_STB_568,63,Female,Semi-Urban,30629,14806,266508,0.43,2,58,13,1,32675,36175,155746,20,stable
CUST_DEC_3067,62,Male,Urban,58702,55634,1001412,0.8,2,49,85,5,9823,47666,168760,10,decrease
CUST_INC_5166,39,Male,Semi-Urban,63287,11466,80262,0.18,3,96,4,0,23276,42483,174811,31,increase
CUST_STB_3511,43,Female,Rural,49778,23270,162890,0.47,1,56,27,2,48210,31477,155528,14,stable
CUST_STB_12304,55,Male,Urban,83479,34832,417984,0.48,2,63,11,2,9382,31758,314750,24,stable
CUST_RND_7,52,Male,Urban,70310,29700,200185,0.56,1,100,17,4,16725,29527,332594,8,decrease
CUST_STB_4487,64,Female,Semi-Urban,46610,16592,165920,0.47,3,46,19,1,16902,9049,247982,17,stable
CUST_STB_1946,43,Female,Urban,78036,34488,448344,0.44,4,55,29,2,39920,8738,275621,22,stable
CUST_RND_1247,45,Male,Urban,91443,55301,87682,0.54,0,61,58,1,46133,12160,233711,30,increase
CUST_INC_3716,34,Female,Semi-Urban,97134,2699,8097,0.24,3,87,1,1,11650,47317,220888,36,increase
CUST_STB_7488,22,Male,Urban,129113,50695,608340,0.5,4,50,14,2,23439,46730,216699,12,stable
CUST_DEC_572,23,Female,Semi-Urban,69199,42087,631305,0.98,2,39,46,3,10318,23105,224962,8,decrease
CUST_DEC_3129,23,Male,Urban,135677,123136,2708992,0.93,2,35,40,6,29201,48478,256896,10,decrease
CUST_STB_5808,44,Male,Urban,105469,48326,869868,0.43,3,58,12,1,48019,9270,197900,22,stable
CUST_STB_2571,64,Female,Semi-Urban,95223,33655,605790,0.46,1,58,29,2,10291,41193,214695,24,stable
CUST_STB_8915,35,Female,Semi-Urban,82240,35930,359300,0.49,4,49,15,1,11692,39644,120510,21,stable
CUST_DEC_4533,56,Male,Urban,133896,107565,1290780,0.84,4,41,59,7,23450,43817,230243,6,decrease
CUST_DEC_4950,37,Male,Rural,43297,28905,635910,0.85,2,49,66,7,49243,19882,132522,11,decrease
CUST_INC_931,31,Female,Rural,41316,7558,45348,0.22,2,88,4,1,6878,28703,188081,25,increase
CUST_STB_6264,26,Male,Semi-Urban,30654,11964,95712,0.48,2,62,25,2,36809,4294,156025,14,stable
CUST_INC_1958,34,Male,Urban,132261,20796,62388,0.27,2,89,6,1,20953,27040,215417,25,increase
CUST_STB_2307,42,Female,Semi-Urban,46775,18864,226368,0.43,1,55,17,1,35753,47948,194407,21,stable
CUST_STB_11279,55,Male,Urban,70220,32936,559912,0.46,4,54,22,2,42845,1461,221713,23,stable
CUST_INC_2803,60,Male,Semi-Urban,25363,2536,7608,0.18,4,94,3,0,10949,40510,145037,24,increase
CUST_INC_1025,47,Female,Rural,56011,9587,67109,0.19,3,88,3,0,26931,22613,72062,28,increase
CUST_DEC_4140,41,Female,Semi-Urban,76462,53897,1131837,0.88,1,22,86,7,16681,23889,113205,12,decrease
CUST_RND_1068,25,Female,Urban,41103,45261,352320,0.7,6,98,14,1,58337,91839,133018,24,increase
CUST_DEC_4324,54,Female,Urban,89514,69595,2018255,0.82,4,31,30,3,40888,16462,153616,6,decrease
CUST_STB_11803,46,Female,Urban,65190,27026,189182,0.44,4,52,23,2,14691,17342,131655,16,stable
CUST_STB_7763,43,Female,Urban,86267,37465,636905,0.48,3,50,28,2,23874,34302,156987,21,stable
CUST_STB_3284,43,Male,Urban,95864,34292,480088,0.46,4,49,13,1,47058,40372,324132,17,stable
CUST_DEC_1057,61,Female,Semi-Urban,75301,42359,550667,0.78,2,23,50,6,45604,11421,196407,10,decrease
CUST_STB_1139,36,Female,Rural,76382,31851,191106,0.41,1,61,22,1,10700,38839,68615,18,stable
CUST_DEC_1884,53,Female,Rural,24295,16576,397824,0.94,1,24,38,4,20849,40422,83092,7,decrease
CUST_STB_6575,48,Female,Urban,119328,50813,914634,0.42,1,49,21,2,48278,7873,370629,12,stable
CUST_INC_4341,49,Female,Rural,59550,5420,43360,0.14,1,88,8,0,25532,39715,101854,31,increase
CUST_STB_8303,26,Female,Rural,23978,10741,128892,0.46,2,47,16,2,27275,48132,103868,15,stable
CUST_DEC_2357,31,Female,Urban,99146,80631,2822085,0.78,3,21,41,6,47724,30567,119261,8,decrease
CUST_STB_12567,34,Male,Urban,66864,33430,334300,0.45,3,51,16,1,47727,49898,197463,13,stable
CUST_STB_7804,45,Male,Rural,73922,36884,295072,0.48,1,46,17,1,43588,1662,116596,16,stable
CUST_STB_12008,29,Female,Rural,27003,9824,147360,0.41,3,51,18,2,8119,16742,126482,12,stable
CUST_STB_7515,60,Male,Semi-Urban,55190,25234,353276,0.42,4,62,19,2,23144,33170,91164,14,stable
CUST_STB_7957,41,Male,Rural,61119,21690,347040,0.47,4,45,20,2,15541,25958,101521,18,stable
CUST_INC_971,26,Male,Urban,85930,13626,54504,0.26,3,96,0,0,32957,39023,337827,30,increase
CUST_INC_2158,47,Male,Rural,37742,5051,20204,0.17,4,87,8,1,40505,16253,162758,27,increase
CUST_STB_159,52,Male,Semi-Urban,38669,15052,225780,0.42,3,46,10,1,27473,28625,230952,18,stable
CUST_STB_10645,61,Female,Urban,67597,29894,358728,0.49,1,49,12,1,36552,35086,288937,12,stable
CUST_DEC_3677,45,Female,Urban,116216,96836,2324064,0.84,4,8,68,7,23349,20016,276615,6,decrease
CUST_INC_1281,47,Male,Semi-Urban,64842,6653,19959,0.17,2,99,3,1,32705,25389,214058,33,increase
CUST_RND_1416,52,Female,Rural,99695,105872,323879,0.85,2,8,24,3,68605,13491,121015,23,increase
CUST_STB_2061,32,Male,Urban,50687,20557,143899,0.44,3,48,18,1,39828,36102,198550,24,stable
CUST_STB_882,22,Female,Semi-Urban,70913,27684,304524,0.45,4,60,20,2,33690,32833,174360,12,stable
CUST_STB_11500,26,Female,Semi-Urban,38732,15811,126488,0.43,4,60,24,2,12770,5755,178042,13,stable
CUST_DEC_3592,63,Female,Urban,118583,110654,3872890,0.86,3,17,64,3,25064,7061,134005,12,decrease
CUST_DEC_573,35,Male,Semi-Urban,61097,57253,2061108,0.93,4,4,73,6,30590,16285,160318,9,decrease
CUST_STB_4960,64,Female,Semi-Urban,82547,30236,241888,0.48,3,46,10,2,48731,27640,109503,24,stable
